8.1531 	INFO 	Loaded monitor calibration from ['2024_11_12 10:01']
8.1603 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [2880, 1800]. Using actual size
8.8376 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001491705B3D0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001491705B430>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001491711C880>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.8376 	EXP 	window1: backgroundImage = ''
8.8376 	EXP 	window1: backgroundFit = 'none'
8.9250 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.9251 	EXP 	window1: recordFrameIntervals = False
9.0973 	EXP 	window1: recordFrameIntervals = True
9.2199 	EXP 	Screen (0) actual frame rate measured at 89.61Hz
9.2200 	EXP 	window1: recordFrameIntervals = False
11.8997 	INFO 	keyboard.Keyboard is using iohub backend.
11.8997 	INFO 	keyboard.Keyboard is using iohub backend.
11.8998 	INFO 	keyboard.Keyboard is using iohub backend.
11.8998 	INFO 	keyboard.Keyboard is using iohub backend.
11.8998 	INFO 	keyboard.Keyboard is using iohub backend.
11.8999 	INFO 	keyboard.Keyboard is using iohub backend.
11.8999 	INFO 	keyboard.Keyboard is using iohub backend.
11.8999 	INFO 	keyboard.Keyboard is using iohub backend.
11.8999 	INFO 	keyboard.Keyboard is using iohub backend.
11.9000 	INFO 	keyboard.Keyboard is using iohub backend.
11.9000 	INFO 	keyboard.Keyboard is using iohub backend.
11.9000 	INFO 	keyboard.Keyboard is using iohub backend.
